patch_index	patch_id	trait_local_index	arcana_trait_axis	locus	allele1_frequency
1	P001	1	1	4	0.25233042535825362
1	P001	1	1	5	0.26144301420074006
1	P001	1	1	6	0.27076562532854415
1	P001	1	1	7	0.28029460962937819
1	P001	1	1	8	0.29002567399887047
1	P001	1	1	9	0.29995387111976834
1	P001	1	1	10	0.31007359296155307
1	P001	1	1	11	0.32037856827977762
1	P001	1	1	12	0.33086186436361664
1	P001	1	1	13	0.34151589324309356
1	P001	1	1	14	0.35233242252447211
1	P001	1	1	15	0.3633025909737912
1	P001	1	1	16	0.37441692891507228
1	P001	1	1	17	0.38566538345208962
1	P001	1	1	18	0.39703734846169342
1	P001	1	1	19	0.40852169924356446
1	P001	1	1	20	0.42010683164713625
1	P001	1	1	21	0.43178070543252822
1	P001	1	1	22	0.44353089156001391
1	P001	1	1	23	0.45534462304316259
1	P001	1	1	24	0.46720884894568016
1	P001	1	1	25	0.47911029105240599
1	P001	1	1	26	0.4910355027020869
1	P001	1	1	27	0.50297092923447329
